,Brand,Model,Variant,Manufacturing_year,Driven_kilometers,Fuel,number_of_owners,location,Price
2899,Maruti,Alto,LXi,2008,"71,000 kms",Petrol,Second Owner,delhi,"95,000*"
2900,Skoda,Superb,Elegance 1.8 TSI AT,2012,"59,429 kms",Petrol,First Owner,delhi,5.56 Lakh*
2901,Porsche,Cayenne,Tiptronic,2009,"69,000 kms",Petrol,Second Owner,delhi,11.25 Lakh*
2902,Mercedes-Benz,S-Class,S 500 L,2013,"70,000 kms",Petrol,Second Owner,delhi,27.5 Lakh*
2903,Chevrolet,Beat,Diesel LT,2012,"58,000 kms",Diesel,Third Owner,delhi,1.75 Lakh*
2904,Ford,Aspire,1.2 Ti-VCT Trend,2017,"56,000 kms",Petrol,First Owner,delhi,4.2 Lakh*
2905,Audi,A6,35 TFSI Matrix,2019,"14,900 kms",Petrol,First Owner,delhi,36.8 Lakh*
2906,Mercedes-Benz,A,Class A180 CDI,2014,"74,000 kms",Diesel,Third Owner,delhi,9.7 Lakh*
2907,Mahindra,Bolero,2011-2019 Plus Non AC,2013,"1,80,000 kms",Diesel,First Owner,delhi,3 Lakh*
2908,Maruti,Swift,Dzire VXI,2015,"87,000 kms",Petrol,First Owner,delhi,3.75 Lakh*
2909,Hyundai,Santa,Fe 2WD MT,2015,"1,12,000 kms",Diesel,First Owner,delhi,10.5 Lakh*
2910,BMW,3,Series GT Luxury Line,2017,"30,000 kms",Diesel,First Owner,delhi,30 Lakh*
2911,BMW,X1,sDrive 20D xLine,2012,"70,000 kms",Diesel,Second Owner,delhi,9 Lakh*
2912,Hyundai,Grand,i10 Sportz,2016,"20,000 kms",Petrol,First Owner,delhi,4.3 Lakh*
2913,Volkswagen,Polo,Petrol Comfortline 1.2L,2011,"84,000 kms",Petrol,First Owner,delhi,2.2 Lakh*
2914,Honda,City,i VTEC VX,2016,"26,000 kms",Petrol,First Owner,delhi,8 Lakh*
2915,Mercedes-Benz,C-Class,C 220 CDI CLASSIC,2012,"64,000 kms",Diesel,First Owner,delhi,8.74 Lakh*
2916,Mitsubishi,Pajero,Sport 4X4,2012,"98,000 kms",Diesel,First Owner,delhi,7.9 Lakh*
2917,Hyundai,i10,Era 1.1 iTech SE,2014,"67,000 kms",Petrol,First Owner,delhi,3 Lakh*
2918,Honda,City,2017-2020 GXi,2007,"1,45,000 kms",Petrol,Second Owner,delhi,1.1 Lakh*
2919,Maruti,Wagon,R LXI,2008,"58,000 kms",Petrol,First Owner,delhi,1.55 Lakh*
2920,Honda,Jazz,V CVT,2016,"76,000 kms",Petrol,First Owner,delhi,5.2 Lakh*
2921,Hyundai,i20,Asta 1.4 CRDi,2015,"69,000 kms",Diesel,First Owner,delhi,5.75 Lakh*
2922,Audi,Q7,2006-2020 45 TFSI Technology,2019,"15,000 kms",Petrol,First Owner,delhi,68 Lakh*
2923,Mitsubishi,Pajero,Sport 4X2 AT,2015,"50,001 kms",Diesel,Second Owner,delhi,13.8 Lakh*
2924,Maruti,Alto,800 LXI,2014,"16,000 kms",Petrol,First Owner,delhi,2.4 Lakh*
2925,Maruti,Swift,Dzire VXI 1.2 BS IV,2018,"23,000 kms",Petrol,First Owner,delhi,5.75 Lakh*
2926,Honda,CR-V,Diesel 4WD,2019,"7,000 kms",Diesel,First Owner,delhi,29.85 Lakh*
2927,MG,Hector,Plus Sharp Hybrid MT,2020,"10,000 kms",Petrol,First Owner,delhi,18.15 Lakh*
2928,Jeep,Compass,1.4 Limited,2017,"24,000 kms",Petrol,First Owner,delhi,14 Lakh*
2929,Maruti,Ertiga,ZDI,2016,"56,000 kms",Diesel,First Owner,delhi,6.9 Lakh*
2930,Skoda,Rapid,1.6 MPI Ambition With Alloy Wheel,2015,"75,236 kms",Petrol,First Owner,delhi,4.99 Lakh*
2931,Honda,Amaze,SX i-DTEC,2014,"51,180 kms",Diesel,First Owner,delhi,3.35 Lakh*
2932,Toyota,Corolla,Altis 1.8 G CVT,2018,"29,002 kms",Petrol,First Owner,delhi,15 Lakh*
2933,Mahindra,XUV500,AT W10 FWD,2016,"78,000 kms",Diesel,Second Owner,delhi,10.25 Lakh*
2934,Maruti,Swift,Dzire LDI,2012,"49,852 kms",Diesel,First Owner,delhi,3.3 Lakh*
2935,Maruti,Wagon,R LXI,2009,"65,000 kms",Petrol,First Owner,delhi,1.7 Lakh*
2936,Maruti,Alto,K10 VXI AGS,2018,"41,000 kms",Petrol,First Owner,delhi,3.65 Lakh*
2937,Mini,Cooper,Countryman One,2015,"46,100 kms",Petrol,First Owner,delhi,19 Lakh*
2938,Mahindra,Thar,CRDe,2017,"43,000 kms",Diesel,First Owner,delhi,8.2 Lakh*
2939,Honda,CR-V,Diesel 4WD,2019,"7,000 kms",Diesel,First Owner,delhi,29.85 Lakh*
2940,Maruti,SX4,ZXI AT Leather,2012,"67,548 kms",Petrol,First Owner,delhi,3.25 Lakh*
2941,Honda,Brio,V MT,2012,"1,60,180 kms",Petrol,First Owner,delhi,2.1 Lakh*
2942,Maruti,Ignis,1.2 Sigma BSIV,2019,"9,024 Kms",Petrol,1st Owner,delhi,"₹ 4,80,000"
2943,Tata,Hexa,XE,2017,"68,000 kms",Diesel,First Owner,delhi,8.75 Lakh*
2944,Volkswagen,Polo,1.0 MPI Comfortline,2018,"40,300 kms",Petrol,First Owner,delhi,5.68 Lakh*
2945,Kia,Seltos,HTX Plus D,2019,"25,000 kms",Diesel,First Owner,delhi,16.75 Lakh*
2946,Volkswagen,Polo,GT TSI,2014,"71,999 kms",Petrol,Second Owner,delhi,4.96 Lakh*
2947,Maruti,Ciaz,1.4 Delta,2017,"19,142 Kms",Petrol,1st Owner,delhi,"₹ 6,97,500"
2948,Renault,KWID,1.0 RXT Optional,2016,"36,000 kms",Petrol,First Owner,delhi,2.85 Lakh*
2949,Maruti,Alto,LXI Anniversary Edition,2013,"18,739 Kms",Petrol,1st Owner,delhi,"₹ 2,18,596"
2950,Maruti,Swift,VXI,2015,"79,842 Kms",Petrol,1st Owner,delhi,"₹ 4,30,000"
2951,Hyundai,Grand,i10 Sportz,2016,"69,000 kms",Petrol,First Owner,delhi,4.5 Lakh*
2952,Renault,KWID,RXL,2016,"20,000 kms",Petrol,First Owner,delhi,2.75 Lakh*
2953,Honda,CR-V,AT With Sun Roof,2008,"80,000 kms",Petrol,Second Owner,delhi,4.26 Lakh*
2954,Mahindra,Scorpio,1.99 S6 Plus,2017,"80,000 kms",Diesel,Second Owner,delhi,10 Lakh*
2955,Ford,EcoSport,1.5 Petrol Ambiente BSIV,2019,"35,000 kms",Petrol,First Owner,delhi,7.2 Lakh*
2956,Maruti,Swift,Dzire LDI,2013,"1,20,000 kms",Diesel,First Owner,delhi,2.8 Lakh*
2957,Mahindra,Bolero,SLE,2011,"1,56,000 kms",Diesel,First Owner,delhi,4 Lakh*
2958,Volkswagen,Polo,Diesel Trendline 1.2L,2012,"80,000 kms",Diesel,Second Owner,delhi,2 Lakh*
2959,Renault,Pulse,RxL Optional,2013,"70,000 kms",Diesel,First Owner,delhi,2.5 Lakh*
2960,Mahindra,Scorpio,S6 Plus 7 Seater,2015,"60,000 kms",Diesel,Second Owner,delhi,8.5 Lakh*
2961,Maruti,Wagon,R AMT VXI,2018,"13,000 kms",Petrol,Second Owner,delhi,3.6 Lakh*
2962,Maruti,Alto,LXi,2009,"70,000 kms",Petrol,Second Owner,delhi,1.08 Lakh*
2963,Tata,Manza,Aura (ABS) Safire BS IV,2011,"60,000 kms",Petrol,Second Owner,delhi,1.35 Lakh*
2964,Hyundai,Creta,1.6 VTVT AT SX Plus,2017,"14,000 kms",Petrol,First Owner,delhi,12 Lakh*
2965,Tata,Safari,2005-2017 DICOR 2.2 LX 4x2 BS IV,2011,"54,900 kms",Diesel,First Owner,delhi,5 Lakh*
2966,Hyundai,Verna,CRDi SX,2010,"90,000 kms",Diesel,Second Owner,delhi,2.25 Lakh*
2967,Chevrolet,Aveo,U-VA 1.2,2010,"80,000 kms",Petrol,Third Owner,delhi,1.15 Lakh*
2968,Hyundai,i20,2015-2017 Magna 1.4 CRDi,2017,"35,000 kms",Diesel,First Owner,delhi,5.39 Lakh*
2969,Maruti,Swift,VXI 1.2,2017,"36,197 Kms",Petrol,1st Owner,delhi,"₹ 6,04,000"
2970,Mahindra,Scorpio,SLE BSIV,2012,"80,000 kms",Diesel,First Owner,delhi,4.3 Lakh*
2971,Volkswagen,Vento,Diesel Comfortline,2012,"68,000 kms",Diesel,First Owner,delhi,3.25 Lakh*
2972,Maruti,Baleno,1.2 CVT Delta,2016,"44,802 Kms",Petrol,1st Owner,delhi,"₹ 5,42,500"
2973,BMW,5,Series 525d,2011,"60,000 kms",Diesel,Second Owner,delhi,9.5 Lakh*
2974,Honda,City,1.5 S MT,2010,"1,00,000 kms",Petrol,First Owner,delhi,3 Lakh*
2975,Mahindra,Bolero,2011-2019 SLX,2012,"90,000 kms",Diesel,Third Owner,delhi,4 Lakh*
2976,Maruti,Swift,VXI,2013,"35,000 kms",Petrol,First Owner,delhi,3.25 Lakh*
2977,Hyundai,Santro,Xing XO,2005,"62,000 kms",Petrol,Fourth & Above Owner,delhi,"60,001*"
2978,Maruti,Wagon,R LXI BS IV,2011,"70,000 kms",Petrol,First Owner,delhi,1.9 Lakh*
2979,Hyundai,Santro,Xing GL CNG,2012,"1,10,000 kms",CNG,Second Owner,delhi,1.8 Lakh*
2980,Mahindra,XUV500,W8 2WD,2013,"55,563 kms",Diesel,Second Owner,delhi,5 Lakh*
2981,Toyota,Corolla,Altis 1.8 G,2016,"44,000 kms",Petrol,First Owner,delhi,9 Lakh*
2982,Honda,Amaze,SX i-DTEC,2014,"78,000 kms",Diesel,Second Owner,delhi,3.75 Lakh*
2983,Toyota,Fortuner,4x2 AT,2012,"85,000 kms",Diesel,Second Owner,delhi,12 Lakh*
2984,Maruti,Alto,K10 VXI AGS,2016,"25,000 kms",Petrol,Second Owner,delhi,3.25 Lakh*
2985,Maruti,Swift,LXI,2015,"60,000 kms",Petrol,First Owner,delhi,4.25 Lakh*
2986,Honda,Brio,S MT,2014,"90,158 Kms",Petrol,1st Owner,delhi,"₹ 3,28,000"
2987,Maruti,Alto,VXI,2020,"1,067 Kms",Petrol,1st Owner,delhi,"₹ 4,02,500"
2988,Maruti,Wagon,R VXI,2014,"71,000 kms",Petrol,First Owner,delhi,2.95 Lakh*
2989,Hyundai,i20,1.2 Spotz,2018,"9,566 Kms",Petrol,1st Owner,delhi,"₹ 6,55,500"
2990,Maruti,Wagon,R CNG LXI BSIV,2011,"35,000 kms",CNG,Second Owner,delhi,2.15 Lakh*
2991,Skoda,Rapid,1.6 MPI Ambition,2016,"20,000 kms",Petrol,First Owner,delhi,7.5 Lakh*
2992,Maruti,Eeco,CNG 5 Seater AC BSIV,2015,"81,967 kms",CNG,Second Owner,delhi,2.12 Lakh*
2993,Hyundai,i20,Sportz 1.2,2012,"68,000 kms",Petrol,First Owner,delhi,2.8 Lakh*
2994,Maruti,Swift,Dzire AMT ZDI,2017,"58,000 kms",Diesel,First Owner,delhi,5.9 Lakh*
2995,Hyundai,i20,1.2 Magna Executive,2017,"51,000 kms",Petrol,First Owner,delhi,5.5 Lakh*
2996,Mercedes-Benz,C-Class,C 220 CDI Style,2018,"28,500 kms",Diesel,First Owner,delhi,31.5 Lakh*
2997,Volkswagen,Polo,GT TSI,2014,"49,000 kms",Petrol,Second Owner,delhi,4.5 Lakh*
2998,Ford,Ecosport,1.5 DV5 MT Titanium,2014,"44,000 kms",Diesel,First Owner,delhi,5.35 Lakh*
2999,Volkswagen,Polo,Petrol Trendline 1.2L,2011,"65,000 kms",Petrol,Second Owner,delhi,2.25 Lakh*
3000,Honda,City,1.5 E MT,2011,"69,000 kms",Petrol,First Owner,delhi,3.3 Lakh*
3001,Hyundai,i10,Magna,2012,"80,000 kms",Petrol,First Owner,delhi,1.9 Lakh*
3002,Nissan,Sunny,Diesel XL,2012,"1,11,111 kms",Diesel,First Owner,delhi,3.25 Lakh*
3003,Volkswagen,Polo,1.2 MPI Trendline,2016,"91,000 kms",Petrol,First Owner,delhi,4.15 Lakh*
3004,Honda,City,i DTEC S,2014,"58,000 kms",Diesel,First Owner,delhi,4.9 Lakh*
3005,Honda,City,i VTEC S,2009,"1,66,842 kms",Petrol,First Owner,delhi,2.15 Lakh*
3006,Mercedes-Benz,CLA,Urban Sport 200d,2019,"27,000 kms",Diesel,First Owner,delhi,28.5 Lakh*
3007,Mahindra,TUV,300 T4 Plus,2017,"52,000 kms",Diesel,Second Owner,delhi,5.25 Lakh*
3008,Hyundai,i10,Sportz,2011,"50,000 kms",Petrol,First Owner,delhi,2.24 Lakh*
3009,Toyota,Innova,2.5 G (Diesel) 7 Seater BS IV,2013,"1,25,000 kms",Diesel,First Owner,delhi,5.61 Lakh*
3010,Volkswagen,Polo,Petrol Comfortline 1.2L,2010,"63,000 kms",Petrol,First Owner,delhi,2.4 Lakh*
3011,Toyota,Innova,Crysta 2016-2020 2.7 GX AT 8S BSIV,2018,"15,000 kms",Petrol,First Owner,delhi,16 Lakh*
3012,BMW,7,Series 730Ld,2012,"58,000 kms",Diesel,Second Owner,delhi,18.9 Lakh*
3013,Toyota,Camry,2.5 G,2014,"84,026 kms",Petrol,First Owner,delhi,13.5 Lakh*
3014,Honda,Amaze,2016-2021 S Petrol,2018,"4,600 kms",Petrol,First Owner,delhi,5.78 Lakh*
3015,Nissan,Sunny,XV,2013,"50,000 kms",Petrol,First Owner,delhi,3.5 Lakh*
3016,Hyundai,Creta,1.6 VTVT AT SX Plus,2019,"22,000 kms",Petrol,First Owner,delhi,14 Lakh*
3017,Mahindra,XUV500,2011-2015 W8 FWD,2012,"1,20,000 kms",Diesel,Third Owner,delhi,3.5 Lakh*
3018,Mercedes-Benz,C-Class,C 220d Avantgarde Edition C,2015,"65,524 kms",Diesel,First Owner,delhi,22.5 Lakh*
3019,Maruti,Ciaz,1.4 Sigma,2018,"19,000 kms",Petrol,First Owner,delhi,7.85 Lakh*
3020,Hyundai,Santa,Fe 4WD AT,2015,"1,62,000 kms",Diesel,First Owner,delhi,10.75 Lakh*
3021,Maruti,Swift,Dzire VXI 1.2,2016,"64,000 kms",Petrol,First Owner,delhi,4.5 Lakh*
3022,Ford,EcoSport,1.5 Petrol Titanium AT,2015,"72,000 kms",Petrol,First Owner,delhi,6 Lakh*
3023,Volkswagen,Vento,Petrol Trendline,2011,"63,500 kms",Petrol,Third Owner,delhi,2.49 Lakh*
3024,Mercedes-Benz,E-Class,E250 Edition E,2013,"94,000 kms",Diesel,Second Owner,delhi,15 Lakh*
3025,Hyundai,Grand,i10 1.2 Kappa Magna AT,2018,"42,000 kms",Petrol,Second Owner,delhi,5.61 Lakh*
3026,Hyundai,i10,Sportz Option,2011,"62,000 kms",Petrol,First Owner,delhi,2.1 Lakh*
3027,Mahindra,XUV500,W8 2WD,2012,"76,000 kms",Diesel,First Owner,delhi,4.7 Lakh*
3028,Maruti,Swift,LDI,2012,"1,10,000 kms",Diesel,First Owner,delhi,3 Lakh*
3029,Audi,Q7,2006-2020 3.0 TDI Quattro Premium Plus,2014,"60,000 kms",Diesel,First Owner,delhi,25.2 Lakh*
3030,Toyota,Fortuner,4x2 AT,2014,"72,000 kms",Diesel,Second Owner,delhi,15.95 Lakh*
3031,Porsche,Cayman,S Tiptronic,2007,"35,000 kms",Petrol,First Owner,delhi,26.75 Lakh*
3032,Honda,City,1.5 V MT,2011,"90,000 kms",Petrol,Third Owner,delhi,3 Lakh*
3033,BMW,5,Series 525d,2012,"30,000 kms",Diesel,Second Owner,delhi,14.85 Lakh*
3034,Hyundai,Creta,1.6 CRDi SX,2016,"70,000 kms",Diesel,Second Owner,delhi,8.9 Lakh*
3035,Maruti,Ritz,LXi,2015,"59,000 kms",Petrol,First Owner,delhi,3.25 Lakh*
3036,Honda,Jazz,X,2012,"48,000 kms",Petrol,First Owner,delhi,2.85 Lakh*
3037,Toyota,Fortuner,4x2 4 Speed AT,2012,"1,15,000 kms",Diesel,First Owner,delhi,12 Lakh*
3038,Maruti,Ritz,ZXi,2016,"78,000 kms",Petrol,First Owner,delhi,3.41 Lakh*
3039,Toyota,Innova,2.5 VX (Diesel) 8 Seater,2013,"1,12,000 kms",Diesel,Second Owner,delhi,6.15 Lakh*
3040,Honda,Jazz,VX,2017,"45,000 kms",Petrol,First Owner,delhi,5.9 Lakh*
3041,Ford,EcoSport,1.5 Petrol Titanium Plus AT BSIV,2017,"44,672 kms",Petrol,First Owner,delhi,7.95 Lakh*
3042,Hyundai,Verna,1.6 SX,2013,"1,00,000 kms",Diesel,Third Owner,delhi,4.25 Lakh*
3043,Honda,City,i VTEC CVT SV,2014,"30,000 kms",Petrol,First Owner,delhi,6.75 Lakh*
3044,Maruti,Swift,Dzire LDI,2013,"80,000 kms",Diesel,First Owner,delhi,4 Lakh*
3045,Hyundai,Verna,1.6 CRDi AT S,2016,"65,800 kms",Diesel,First Owner,delhi,6.95 Lakh*
3046,Hyundai,Verna,1.6 SX,2014,"70,000 kms",Diesel,First Owner,delhi,4.49 Lakh*
3047,Audi,Q7,2006-2020 3.0 TDI quattro,2012,"77,000 kms",Diesel,First Owner,delhi,16 Lakh*
3048,Hyundai,Grand,i10 CRDi Magna,2014,"64,000 kms",Diesel,Second Owner,delhi,3.45 Lakh*
3049,Hyundai,Santro,Xing GL,2010,"58,000 kms",Petrol,First Owner,delhi,1.65 Lakh*
3050,Volkswagen,Polo,1.2 MPI Comfortline,2017,"42,000 kms",Petrol,First Owner,delhi,4.95 Lakh*
3051,Honda,City,V MT,2018,"35,000 kms",Petrol,First Owner,delhi,9.25 Lakh*
3052,Maruti,Swift,VXI BSIII W/ ABS,2010,"72,000 kms",Petrol,First Owner,delhi,2.45 Lakh*
3053,MG,Hector,Sharp AT BSIV,2019,"22,000 kms",Petrol,First Owner,delhi,16.45 Lakh*
3054,Audi,A8,L 3.0 TDI quattro,2013,"90,200 kms",Diesel,Second Owner,delhi,19.99 Lakh*
3055,Ford,Fiesta,1.4 Durasport EXI,2008,"1,40,000 kms",Petrol,Third Owner,delhi,1.1 Lakh*
3056,Hyundai,Grand,i10 Sportz,2017,"11,000 kms",Petrol,First Owner,delhi,5.1 Lakh*
3057,Honda,Jazz,1.2 S AT i VTEC,2015,"56,000 kms",Petrol,First Owner,delhi,5.45 Lakh*
3058,Hyundai,Verna,SX CRDi AT,2014,"84,000 kms",Diesel,First Owner,delhi,5.45 Lakh*
3059,Maruti,Ciaz,VDi Plus,2016,"67,277 kms",Diesel,First Owner,delhi,5.6 Lakh*
3060,Hyundai,Grand,i10 Sportz,2014,"54,000 kms",Petrol,First Owner,delhi,4.1 Lakh*
3061,Maruti,Ciaz,VDi Plus SHVS,2016,"66,377 kms",Diesel,First Owner,delhi,5.61 Lakh*
3062,Honda,City,i-VTEC VX,2017,"54,000 kms",Petrol,First Owner,delhi,8.7 Lakh*
3063,Mercedes-Benz,E-Class,E250 Edition E,2016,"44,000 kms",Diesel,First Owner,delhi,27.95 Lakh*
3064,Honda,Brio,S Option MT,2012,"54,000 kms",Petrol,First Owner,delhi,2.6 Lakh*
3065,Audi,Q7,2006-2020 3.0 TDI Quattro Premium Plus,2014,"60,000 kms",Diesel,First Owner,delhi,25.25 Lakh*
3066,Hyundai,i20,2015-2017 Asta 1.2,2014,"51,000 kms",Petrol,First Owner,delhi,4.95 Lakh*
3067,Toyota,Innova,2.5 V Diesel 7-seater,2010,"1,18,000 kms",Diesel,First Owner,delhi,5.11 Lakh*
3068,Toyota,Innova,2.5 GX (Diesel) 7 Seater,2014,"91,000 kms",Diesel,First Owner,delhi,8.5 Lakh*
3069,Hyundai,Xcent,1.1 CRDi S,2015,"56,000 kms",Diesel,First Owner,delhi,3.8 Lakh*
3070,Honda,City,V MT,2009,"72,000 kms",Petrol,First Owner,delhi,3.15 Lakh*
3071,Toyota,Etios,Liva 1.2 VX,2015,"55,000 kms",Petrol,First Owner,delhi,4.4 Lakh*
3072,Toyota,Innova,2.5 VX (Diesel) 7 Seater,2014,"85,000 kms",Diesel,Second Owner,delhi,8.5 Lakh*
3073,Maruti,Baleno,Zeta,2017,"35,002 kms",Petrol,Second Owner,delhi,6 Lakh*
3074,Hyundai,Grand,i10 Magna,2015,"49,568 kms",Petrol,First Owner,delhi,3.75 Lakh*
3075,Mercedes-Benz,E-Class,E 200 CGI,2011,"54,000 kms",Petrol,Second Owner,delhi,12.5 Lakh*
3076,Honda,City,E,2011,"45,000 kms",Petrol,Second Owner,delhi,3.95 Lakh*
3077,Honda,City,1.5 S MT,2008,"67,615 kms",Petrol,First Owner,delhi,2.7 Lakh*
3078,Maruti,Vitara,Brezza VDi,2017,"49,000 kms",Diesel,First Owner,delhi,7.5 Lakh*
3079,Honda,City,i DTEC VX Option,2014,"60,000 kms",Diesel,First Owner,delhi,6.25 Lakh*
3080,Ford,Ecosport,1.5 DV5 MT Ambiente,2013,"42,000 kms",Diesel,Second Owner,delhi,4.4 Lakh*
3081,Mahindra,TUV,300 T10,2019,"5,900 kms",Diesel,First Owner,delhi,9.69 Lakh*
3082,Mercedes-Benz,E-Class,220 CDI,2013,"65,000 kms",Diesel,Second Owner,delhi,10.9 Lakh*
3083,Mercedes-Benz,C-Class,C 200 CGI Avantgarde,2013,"64,000 kms",Petrol,Second Owner,delhi,13.45 Lakh*
3084,Tata,Tiago,1.2 Revotron XZ,2018,"20,463 Kms",Petrol,1st Owner,delhi,"₹ 4,51,000"
3085,Maruti,Swift,LXI,2019,"39,086 Kms",Petrol,1st Owner,delhi,"₹ 4,71,000"
3086,Skoda,Fabia,1.2 MPI Ambition Plus,2012,"62,000 kms",Petrol,First Owner,delhi,2.55 Lakh*
3087,Hyundai,i10,Sportz AT,2010,"76,000 kms",Petrol,First Owner,delhi,2.31 Lakh*
3088,Maruti,Swift,Dzire VDI,2015,"73,000 kms",Diesel,First Owner,delhi,3.6 Lakh*
3089,Hyundai,i10,Magna 1.1,2010,"26,500 kms",Petrol,First Owner,delhi,2.45 Lakh*
3090,Mercedes-Benz,S-Class,S 350 CDIL,2011,"75,000 kms",Diesel,First Owner,delhi,15.51 Lakh*
3091,Hyundai,Grand,i10 Magna,2013,"35,000 kms",Petrol,Second Owner,delhi,3.65 Lakh*
3092,Volkswagen,Vento,Petrol Highline AT,2010,"65,000 kms",Petrol,First Owner,delhi,2.99 Lakh*
3093,BMW,6,Series 640d Gran Coupe,2015,"28,500 kms",Diesel,First Owner,delhi,42.13 Lakh*
3094,Honda,Accord,2.4 A/T,2013,"46,121 Kms",Petrol,1st Owner,delhi,"₹ 6,02,500"
3095,Maruti,Swift,VXI,2012,"60,000 kms",Petrol,First Owner,delhi,3.25 Lakh*
3096,Maruti,Swift,VDI,2017,"41,508 Kms",Diesel,1st Owner,delhi,"₹ 5,91,000"
3097,Maruti,Swift,VXI 1.2 BS IV,2018,"38,694 Kms",Petrol,1st Owner,delhi,"₹ 6,11,059"
3098,Maruti,Swift,VXI,2012,"56,610 Kms",Petrol,1st Owner,delhi,"₹ 3,15,000"
3099,Honda,Brio,S MT,2012,"37,297 Kms",Petrol,1st Owner,delhi,"₹ 3,04,500"
3100,Hyundai,i20,1.4 Asta,2018,"48,193 Kms",Diesel,1st Owner,delhi,"₹ 6,68,000"
3101,Maruti,Celerio,ZXI AT,2015,"64,764 Kms",Petrol,1st Owner,delhi,"₹ 3,51,000"
3102,Hyundai,i10,Magna,2011,"68,000 kms",Petrol,Second Owner,delhi,1.9 Lakh*
3103,Hyundai,Santro,Xing GLS,2011,"71,000 kms",Petrol,Second Owner,delhi,1.75 Lakh*
3104,Maruti,Swift,VXI BSIV,2020,"6,100 kms",Petrol,First Owner,delhi,6.1 Lakh*
3105,Maruti,Swift,Dzire VXI 1.2,2018,"22,196 kms",Petrol,First Owner,delhi,5.58 Lakh*
3106,BMW,3,Series 320d,2014,"71,000 kms",Diesel,First Owner,delhi,14 Lakh*
3107,Maruti,Ciaz,VXi,2015,"60,131 Kms",Petrol,1st Owner,delhi,"₹ 5,25,500"
3108,Honda,City,1.5 S MT,2009,"65,605 Kms",Petrol,2nd Owner,delhi,"₹ 2,59,000"
3109,Maruti,Swift,VDI,2013,"95,912 Kms",Diesel,1st Owner,delhi,"₹ 3,41,500"
3110,Maruti,Ciaz,1.4 Sigma,2017,"43,559 Kms",Petrol,1st Owner,delhi,"₹ 6,35,000"
3111,Hyundai,Grand,Magna,2013,"48,727 Kms",Petrol,2nd Owner,delhi,"₹ 3,39,000"
3112,Maruti,Alto,LXI,2017,"47,311 Kms",Petrol,1st Owner,delhi,"₹ 2,70,500"
3113,Maruti,Swift,LXI Option,2016,"35,687 Kms",Petrol,1st Owner,delhi,"₹ 4,12,500"
3114,Honda,City,S,2015,"64,284 Kms",Petrol,2nd Owner,delhi,"₹ 5,97,500"
3115,Maruti,Swift,ZXI BSIV,2014,"72,983 Kms",Petrol,1st Owner,delhi,"₹ 3,93,500"
3116,Maruti,Swift,VDI,2014,"78,788 Kms",Diesel,1st Owner,delhi,"₹ 3,94,500"
3117,Maruti,Swift,Dzire Tour 1.2 S STD CNG Opt,2018,"80,150 kms",CNG,First Owner,delhi,4.1 Lakh*
3118,Mahindra,XUV500,W6 2WD,2011,"80,000 kms",Diesel,Second Owner,delhi,3.78 Lakh*
3119,Maruti,Vitara,Brezza ZDi Plus,2017,"60,000 kms",Diesel,First Owner,delhi,7.5 Lakh*
3120,Honda,City,2017-2020 GXi,2007,"1,00,000 kms",Petrol,First Owner,delhi,2 Lakh*
3121,Renault,KWID,RXL,2017,"5,111 Kms",Petrol,1st Owner,delhi,"₹ 2,87,000"
3122,Maruti,Wagon,R LXI Minor,2007,"1,50,000 kms",Petrol,Second Owner,delhi,"90,000*"
3123,Toyota,Innova,Crysta 2016-2020 2.4 VX MT BSIV,2018,"43,200 kms",Diesel,First Owner,delhi,19 Lakh*
3124,Maruti,Swift,VDI BSIV,2015,"65,000 kms",Diesel,First Owner,delhi,4.5 Lakh*
3125,Hyundai,i20,1.4 CRDi Magna,2012,"1,00,000 kms",Diesel,First Owner,delhi,2.7 Lakh*
3126,Jaguar,XF,2.0 Diesel Pure,2016,"34,000 kms",Diesel,First Owner,delhi,32.75 Lakh*
3127,Mercedes-Benz,CLA,AMG 45,2015,"39,000 kms",Petrol,Second Owner,delhi,33.31 Lakh*
3128,Maruti,Swift,AMT VXI BS IV,2018,"44,188 Kms",Petrol,1st Owner,delhi,"₹ 5,82,000"
3129,Maruti,Vitara,Brezza VDi,2016,"59,000 kms",Diesel,First Owner,delhi,5.61 Lakh*
3130,Maruti,Swift,LDI,2012,"65,000 kms",Diesel,First Owner,delhi,2.75 Lakh*
3131,Maruti,Celerio,X AMT ZXI Option BSIV,2017,"16,148 kms",Petrol,First Owner,delhi,4.7 Lakh*
3132,Chevrolet,Beat,Diesel LT,2012,"70,000 kms",Diesel,Second Owner,delhi,1.5 Lakh*
3133,Mercedes-Benz,M-Class,ML 250 CDI,2013,"80,600 kms",Diesel,First Owner,delhi,21.9 Lakh*
3134,Hyundai,Creta,1.6 SX Automatic Diesel,2017,"68,000 kms",Diesel,First Owner,delhi,11.25 Lakh*
3135,Maruti,Swift,LXI Option,2015,"54,215 Kms",Petrol,1st Owner,delhi,"₹ 3,89,500"
3136,Skoda,Superb,Elegance 2.0 TDI CR AT,2014,"59,000 kms",Diesel,Second Owner,delhi,9.7 Lakh*
3137,Hyundai,i20,1.2 Magna Executive,2017,"40,000 kms",Petrol,First Owner,delhi,5.5 Lakh*
3138,Maruti,Wagon,VXI,2014,"64,651 Kms",Petrol,1st Owner,delhi,"₹ 2,68,500"
