,Brand,Model,Variant,Manufacturing_year,Driven_kilometers,Fuel,number_of_owners,location,Price
489,Maruti,Wagon,R VXI 1.2,2015,"78,079 kms",Petrol,First Owner,chennai,3.6 Lakh*
490,Toyota,Etios,G,2013,"57,580 kms",Petrol,First Owner,chennai,4 Lakh*
491,Maruti,Baleno,Delta,2018,"13,980 kms",Petrol,First Owner,chennai,6.5 Lakh*
492,Hyundai,i20,Asta 1.4 CRDi (Diesel),2011,"76,000 kms",Diesel,Second Owner,chennai,3.75 Lakh*
493,Maruti,Zen,Estilo LXI BS IV,2008,"24,000 kms",Petrol,First Owner,chennai,1.75 Lakh*
494,Maruti,Wagon,R VXI BS IV,2013,"30,000 kms",Petrol,First Owner,chennai,3.3 Lakh*
495,Mahindra,Scorpio,2.6 SLX,2005,"96,843 kms",Diesel,Fourth & Above Owner,chennai,2.4 Lakh*
496,Maruti,Ciaz,ZXi,2016,"50,000 kms",Petrol,First Owner,chennai,7 Lakh*
497,Renault,Duster,110PS Diesel RxZ,2017,"23,000 kms",Diesel,Second Owner,chennai,9.5 Lakh*
498,Honda,Brio,V MT,2013,"55,900 kms",Petrol,First Owner,chennai,3.9 Lakh*
499,Toyota,Innova,2.5 V Diesel 8-seater,2010,"1,70,000 kms",Diesel,First Owner,chennai,8.5 Lakh*
500,BMW,7,Series 730Ld,2016,"40,000 kms",Diesel,First Owner,chennai,65 Lakh*
501,Toyota,Corolla,Altis G MT,2016,"34,000 kms",Petrol,First Owner,chennai,11.5 Lakh*
502,Maruti,Swift,Dzire LXI,2014,"35,200 kms",Petrol,First Owner,chennai,4.55 Lakh*
503,Honda,City,i DTec SV,2014,"80,000 kms",Diesel,First Owner,chennai,6.5 Lakh*
504,Mahindra,XUV500,W8 4WD,2014,"66,000 kms",Diesel,First Owner,chennai,9.75 Lakh*
505,Toyota,Etios,Liva 1.4 GD,2016,"1,37,700 kms",Diesel,First Owner,chennai,4.8 Lakh*
506,Hyundai,i20,1.4 Asta,2017,"45,007 kms",Diesel,First Owner,chennai,7 Lakh*
507,Maruti,Celerio,VXI AT,2014,"27,000 kms",Petrol,First Owner,chennai,3.75 Lakh*
508,Renault,KWID,1.0 RXT AMT BSIV,2019,"22,645 kms",Petrol,First Owner,chennai,4.8 Lakh*
509,Ford,EcoSport,1.5 Petrol Titanium Plus,2018,"29,999 kms",Petrol,First Owner,chennai,9.9 Lakh*
510,Toyota,Innova,Crysta 2016-2020 2.8 ZX AT BSIV,2016,"80,000 kms",Diesel,First Owner,chennai,18 Lakh*
511,Mahindra,XUV500,W8 2WD,2013,"1,09,000 kms",Diesel,First Owner,chennai,8.5 Lakh*
512,Volkswagen,Vento,1.2 TSI Highline AT,2016,"55,000 kms",Petrol,First Owner,chennai,8 Lakh*
513,Tata,Zest,Quadrajet 1.3 XMS,2015,"80,000 kms",Diesel,First Owner,chennai,4.75 Lakh*
514,BMW,X3,xDrive30d M Sport,2016,"93,515 kms",Diesel,Second Owner,chennai,30 Lakh*
515,Ford,Figo,Petrol EXI,2014,"14,000 kms",Petrol,First Owner,chennai,3.85 Lakh*
516,Hyundai,Grand,i10 Sportz,2016,"70,000 kms",Petrol,Second Owner,chennai,4.26 Lakh*
517,Honda,Amaze,S i-Dtech,2014,"88,000 kms",Diesel,First Owner,chennai,4.7 Lakh*
518,Tata,Indica,DLS BSIII,2014,"1,50,000 kms",Diesel,Second Owner,chennai,1.2 Lakh*
519,Honda,City,i VTEC CVT VX,2015,"20,000 kms",Petrol,First Owner,chennai,7.5 Lakh*
520,Ford,EcoSport,1.5 Diesel Titanium,2020,"23,000 kms",Diesel,First Owner,chennai,10.25 Lakh*
521,Maruti,Wagon,R LXI BSIII,2009,"90,329 kms",Petrol,Second Owner,chennai,1.9 Lakh*
522,Fiat,Grande,Punto 1.3 Dynamic (Diesel),2011,"84,500 kms",Diesel,Second Owner,chennai,2.45 Lakh*
523,Volkswagen,Polo,1.5 TDI Highline,2014,"56,000 kms",Diesel,First Owner,chennai,5.4 Lakh*
524,Maruti,Swift,Dzire VXI 1.2,2019,"25,000 kms",Petrol,First Owner,chennai,6.7 Lakh*
525,Volkswagen,Polo,1.0 MPI Trendline BSIV,2019,"14,676 kms",Petrol,First Owner,chennai,6.7 Lakh*
526,Skoda,Fabia,1.4 TDI Classic,2010,"1,51,613 kms",Diesel,First Owner,chennai,2.2 Lakh*
527,Maruti,Swift,ZDI,2015,"80,000 kms",Diesel,First Owner,chennai,5.45 Lakh*
528,Ford,Fiesta,1.4 Duratorq ZXI,2013,"71,269 kms",Diesel,First Owner,chennai,3.2 Lakh*
529,Maruti,Esteem,Lxi - BSIII,2006,"70,000 kms",Petrol,Second Owner,chennai,1.7 Lakh*
530,Tata,Indica,Vista Aqua 1.3 Quadrajet BSIV,2010,"75,000 kms",Diesel,First Owner,chennai,2.15 Lakh*
531,Mercedes-Benz,M-Class,ML 350 CDI,2013,"1,20,000 kms",Diesel,First Owner,chennai,24 Lakh*
532,Maruti,Wagon,R VXI,2015,"85,465 kms",Petrol,First Owner,chennai,3.6 Lakh*
533,Hyundai,i20,1.2 Magna,2011,"53,595 kms",Petrol,First Owner,chennai,3.6 Lakh*
534,Tata,Nexon,1.2 Revotron XZA Plus,2019,"38,738 kms",Petrol,First Owner,chennai,9 Lakh*
535,Skoda,Octavia,Elegance 1.9 TDI,2005,"1,79,000 kms",Diesel,Second Owner,chennai,1.9 Lakh*
536,Honda,Jazz,1.2 V i VTEC,2016,"71,545 kms",Petrol,Second Owner,chennai,4.6 Lakh*
537,Ford,Figo,1.5D Titanium MT,2010,"83,851 kms",Diesel,First Owner,chennai,2.5 Lakh*
538,Honda,WR-V,i-DTEC VX,2017,"86,046 kms",Diesel,First Owner,chennai,7.4 Lakh*
539,Maruti,Baleno,Zeta 1.2,2018,"14,000 kms",Petrol,First Owner,chennai,7.5 Lakh*
540,Ford,Figo,Aspire Titanium Plus Diesel,2020,"2,310 kms",Diesel,First Owner,chennai,8.2 Lakh*
541,Renault,Pulse,Petrol RxZ,2012,"98,000 kms",Petrol,Second Owner,chennai,3.1 Lakh*
542,Honda,Brio,S MT,2013,"53,411 kms",Petrol,First Owner,chennai,3.5 Lakh*
543,Hyundai,Verna,1.6 SX,2013,"80,000 kms",Diesel,Second Owner,chennai,4.9 Lakh*
544,Toyota,Innova,Crysta 2016-2020 2.4 ZX MT,2019,"27,000 kms",Diesel,First Owner,chennai,23.85 Lakh*
545,Maruti,Alto,800 LXI,2018,"42,096 kms",Petrol,First Owner,chennai,3.2 Lakh*
546,Mahindra,Xylo,H4 ABS,2018,"70,000 kms",Diesel,First Owner,chennai,8.5 Lakh*
547,Ford,Aspire,1.5 TDCi Titanium,2017,"1,17,000 kms",Diesel,First Owner,chennai,4.6 Lakh*
548,Hyundai,Grand,i10 1.2 Kappa Magna AT,2017,"15,000 kms",Petrol,First Owner,chennai,5.5 Lakh*
549,Toyota,Innova,Crysta 2016-2020 2.4 ZX MT BSIV,2017,"80,000 kms",Diesel,First Owner,chennai,18.5 Lakh*
550,Maruti,Ciaz,ZDi,2017,"89,568 kms",Diesel,First Owner,chennai,7.5 Lakh*
551,Honda,Brio,VX,2014,"28,000 kms",Petrol,Second Owner,chennai,3.5 Lakh*
552,Maruti,Wagon,R VXI Optional,2017,"2,895 kms",Petrol,First Owner,chennai,4.5 Lakh*
553,Ford,Ecosport,1.5 DV5 MT Trend,2013,"80,000 kms",Diesel,Second Owner,chennai,4.5 Lakh*
554,Toyota,Innova,Crysta 2016-2020 2.8 ZX AT BSIV,2017,"47,000 kms",Diesel,First Owner,chennai,19.7 Lakh*
555,Maruti,Eeco,5 Seater STD,2017,"24,902 kms",Petrol,First Owner,chennai,3.9 Lakh*
556,BMW,7,Series 730Ld,2008,"80,000 kms",Diesel,First Owner,chennai,12.5 Lakh*
557,Ford,Figo,Petrol ZXI,2010,"91,000 kms",Petrol,Second Owner,chennai,2 Lakh*
558,Hyundai,Verna,1.6 SX VTVT,2014,"80,000 kms",Petrol,First Owner,chennai,5.5 Lakh*
559,Hyundai,Verna,XXi (Petrol),2008,"80,000 kms",Petrol,Second Owner,chennai,1.6 Lakh*
560,Mahindra,Bolero,2011-2019 ZLX BSIII,2012,"85,000 kms",Diesel,First Owner,chennai,4.8 Lakh*
561,Maruti,Ignis,1.2 AMT Delta BSIV,2017,"21,900 kms",Petrol,First Owner,chennai,5.35 Lakh*
562,Hyundai,i10,Sportz,2012,"68,094 kms",Petrol,First Owner,chennai,2.8 Lakh*
563,Toyota,Innova,2.5 G (Diesel) 8 Seater,2013,"1,10,000 kms",Diesel,Second Owner,chennai,9.5 Lakh*
564,Tata,Indica,DLE - BSIII,2005,"1,80,000 kms",Diesel,Third Owner,chennai,"80,031*"
565,Volkswagen,Polo,1.5 TDI Highline,2015,"88,659 kms",Diesel,Second Owner,chennai,4.75 Lakh*
566,Maruti,Alto,800 LXI,2019,"5,000 kms",Petrol,First Owner,chennai,3 Lakh*
567,Hyundai,Grand,i10 1.2 Kappa Magna BSIV,2017,"16,800 kms",Petrol,First Owner,chennai,5 Lakh*
568,Ambassador,Classic,2000 DSZ AC PS,1989,"70,000 kms",Diesel,Second Owner,chennai,"90,000*"
569,Hyundai,i20,1.2 Spotz,2017,"30,000 kms",Petrol,First Owner,chennai,5.95 Lakh*
570,Hyundai,i20,Asta 1.4 CRDi,2013,"1,54,059 kms",Diesel,First Owner,chennai,3.65 Lakh*
571,Ford,EcoSport,Titanium Plus AT,2019,"7,726 kms",Petrol,Second Owner,chennai,9.5 Lakh*
572,Hyundai,Venue,SX Plus Turbo DCT BSIV,2019,"6,000 kms",Petrol,First Owner,chennai,11.25 Lakh*
573,Volkswagen,Vento,1.5 TDI Comfortline,2017,"9,000 kms",Diesel,First Owner,chennai,9.5 Lakh*
574,Maruti,Swift,Dzire Tour 2012-2018 LDI,2018,"81,000 kms",Diesel,First Owner,chennai,5.5 Lakh*
575,Ford,Fiesta,Classic 1.4 Duratorq CLXI,2012,"1,20,000 kms",Diesel,Second Owner,chennai,2.7 Lakh*
576,BMW,5,Series GT 530d LE,2011,"80,000 kms",Diesel,First Owner,chennai,27 Lakh*
577,Maruti,Swift,Dzire VXI 1.2 BS IV,2017,"30,000 kms",Petrol,First Owner,chennai,6.25 Lakh*
578,Maruti,Baleno,Zeta 1.2,2018,"17,000 kms",Petrol,First Owner,chennai,7.5 Lakh*
579,Volkswagen,Vento,Petrol Highline,2010,"92,585 kms",Petrol,Second Owner,chennai,3.4 Lakh*
580,Audi,A5,Sportback,2017,"21,000 kms",Diesel,First Owner,chennai,39.75 Lakh*
581,Mahindra,Bolero,B2,2020,"10,000 kms",Diesel,First Owner,chennai,7.8 Lakh*
582,Maruti,Vitara,Brezza VDi,2017,"83,000 kms",Diesel,First Owner,chennai,8.5 Lakh*
583,Hyundai,i10,Sportz AT,2011,"53,000 kms",Petrol,Second Owner,chennai,2.85 Lakh*
584,Maruti,Baleno,LXI,2005,"67,060 kms",Petrol,First Owner,chennai,1.1 Lakh*
585,Tata,Indigo,CR4,2008,"1,15,565 kms",Diesel,First Owner,chennai,1.25 Lakh*
586,BMW,3,Series 320d GT Luxury Line,2015,"55,000 kms",Diesel,First Owner,chennai,25.5 Lakh*
587,Mercedes-Benz,M-Class,ML 250 CDI,2015,"30,000 kms",Diesel,Second Owner,chennai,30 Lakh*
588,Hyundai,Verna,1.6 SX VTVT (O) AT,2017,"25,851 kms",Petrol,First Owner,chennai,7.9 Lakh*
589,Honda,City,i VTEC CVT SV,2016,"37,000 kms",Petrol,First Owner,chennai,7.75 Lakh*
590,Hyundai,Verna,1.6 VTVT AT SX,2017,"25,851 kms",Petrol,First Owner,chennai,7.9 Lakh*
591,Maruti,Alto,LX,2011,"50,000 kms",Petrol,Second Owner,chennai,1.75 Lakh*
592,Maruti,Alto,LXi,2012,"55,000 kms",Petrol,Second Owner,chennai,1.72 Lakh*
593,Hyundai,i20,Active 1.4 SX with AVN,2015,"50,000 kms",Diesel,First Owner,chennai,6.1 Lakh*
594,Honda,Amaze,2016-2021 S CVT Petrol BSIV,2016,"15,203 kms",Petrol,First Owner,chennai,6 Lakh*
595,Maruti,Wagon,R LXI CNG,2017,"1,20,000 kms",CNG,First Owner,chennai,3.7 Lakh*
596,Hyundai,i10,Sportz,2011,"42,000 kms",Petrol,Second Owner,chennai,2.6 Lakh*
597,Hyundai,Accent,Executive LPG,2010,"1,25,000 kms",LPG,Second Owner,chennai,2.1 Lakh*
598,Honda,Civic,1.8 S MT,2007,"1,00,000 kms",Petrol,Third Owner,chennai,1.6 Lakh*
599,Tata,Tiago,1.2 Revotron XZ Plus Dual Tone,2019,"20,000 kms",Petrol,First Owner,chennai,5.75 Lakh*
600,Ford,EcoSport,1.5 Diesel Titanium Plus BSIV,2017,"42,500 kms",Diesel,Second Owner,chennai,7 Lakh*
601,Datsun,RediGO,T Option,2017,"24,000 kms",Petrol,First Owner,chennai,2.9 Lakh*
602,Maruti,Baleno,Delta 1.2,2018,"1,539 kms",Petrol,First Owner,chennai,6.5 Lakh*
603,Ford,Freestyle,Titanium Petrol BSIV,2018,"22,000 kms",Petrol,First Owner,chennai,6.25 Lakh*
604,Skoda,Superb,Elegance 2.0 TDI CR AT,2011,"15,000 kms",Diesel,First Owner,chennai,12 Lakh*
605,Hyundai,i20,Asta (o) 1.4 CRDi (Diesel),2016,"55,001 kms",Diesel,First Owner,chennai,6.1 Lakh*
606,Maruti,Baleno,Zeta 1.3,2017,"25,000 kms",Diesel,First Owner,chennai,6.25 Lakh*
607,Maruti,Celerio,ZXI MT BSIV,2018,"46,000 kms",Petrol,First Owner,chennai,4.1 Lakh*
608,Tata,Sumo,DI EX 7/9 Str BSIII,2012,"80,000 kms",Diesel,First Owner,chennai,2.4 Lakh*
609,Honda,City,i VTEC CVT VX,2015,"25,000 kms",Petrol,First Owner,chennai,7.25 Lakh*
610,Maruti,Alto,K10 2010-2014 VXI,2013,"32,500 kms",Petrol,First Owner,chennai,3.5 Lakh*
611,Hyundai,Santro,Xing GL,2008,"70,000 kms",Petrol,First Owner,chennai,1.95 Lakh*
612,Toyota,Corolla,Altis Diesel D4DG,2011,"1,10,025 kms",Diesel,Second Owner,chennai,4.9 Lakh*
613,Maruti,Swift,VDI BSIV,2009,"90,000 kms",Diesel,First Owner,chennai,3.2 Lakh*
614,Maruti,Alto,800 LXI Optional,2018,"14,938 kms",Petrol,First Owner,chennai,3.55 Lakh*
615,Hyundai,Verna,1.6 VTVT S,2015,"66,000 kms",Petrol,First Owner,chennai,6.75 Lakh*
616,Maruti,Wagon,R AMT VXI,2017,"28,809 kms",Petrol,First Owner,chennai,4.7 Lakh*
617,Honda,City,i VTEC V,2015,"80,000 kms",Petrol,Third Owner,chennai,5.34 Lakh*
618,Toyota,Etios,GD,2014,"3,30,000 kms",Diesel,First Owner,chennai,3.6 Lakh*
619,Ford,Aspire,1.5 TDCi Titanium Plus,2017,"25,000 kms",Diesel,First Owner,chennai,7.25 Lakh*
620,Maruti,Zen,Estilo VXI BSIII,2010,"58,000 kms",Petrol,Second Owner,chennai,2.4 Lakh*
621,Skoda,Superb,Elegance 2.0 TDI CR AT,2013,"1,07,000 kms",Diesel,First Owner,chennai,10.9 Lakh*
622,Maruti,Swift,Ldi BSIV,2007,"89,000 kms",Diesel,First Owner,chennai,2.8 Lakh*
623,Hyundai,i10,Sportz,2011,"60,000 kms",Petrol,Second Owner,chennai,2.8 Lakh*
624,Honda,Brio,VX AT,2015,"32,000 kms",Petrol,Second Owner,chennai,4.5 Lakh*
625,Honda,Amaze,S AT i-Vtech,2013,"90,293 kms",Petrol,Second Owner,chennai,4 Lakh*
626,Honda,Brio,VX AT,2014,"45,000 kms",Petrol,First Owner,chennai,4.45 Lakh*
627,Honda,City,V AT,2013,"47,000 kms",Petrol,Second Owner,chennai,5.5 Lakh*
628,Ford,Fiesta,Classic 1.6 Duratec CLXI,2007,"50,000 kms",Petrol,Third Owner,chennai,1.8 Lakh*
629,Ford,Endeavour,2.5L 4X2 MT,2015,"1,00,000 kms",Diesel,Second Owner,chennai,9.25 Lakh*
630,Volkswagen,Vento,Diesel Highline,2011,"1,20,000 kms",Diesel,First Owner,chennai,4.25 Lakh*
631,Hyundai,i20,Sportz 1.4 CRDi,2013,"70,436 kms",Diesel,Second Owner,chennai,3.75 Lakh*
632,Maruti,Baleno,LXI,2006,"59,600 kms",Petrol,Third Owner,chennai,1.4 Lakh*
633,Honda,City,S,2012,"35,000 kms",Petrol,Second Owner,chennai,4.25 Lakh*
634,Honda,City,V MT,2012,"23,000 kms",Petrol,First Owner,chennai,5.45 Lakh*
635,Honda,City,1.5 V MT,2011,"60,000 kms",Petrol,First Owner,chennai,4.75 Lakh*
636,OpelCorsa,1.4,GLS,2004,"70,000 kms",Petrol,Second Owner,chennai,1.3 Lakh*
637,Toyota,Innova,2.5 V Diesel 8-seater,2011,"1,86,000 kms",Diesel,Third Owner,chennai,8.5 Lakh*
638,Maruti,Alto,LXi,2011,"47,803 kms",Petrol,First Owner,chennai,2 Lakh*
639,Tata,Indica,Vista Quadrajet LX,2011,"90,000 kms",Diesel,First Owner,chennai,2.75 Lakh*
640,Honda,Civic,1.8 MT Sport,2007,"30,000 kms",Petrol,Second Owner,chennai,3.1 Lakh*
641,Maruti,Alto,800 LXI,2014,"60,000 kms",Petrol,First Owner,chennai,2.5 Lakh*
642,Mahindra,Bolero,DI,2003,"50,000 kms",Diesel,Second Owner,chennai,2.2 Lakh*
643,Tata,Indica,GLS BS IV,2009,"80,000 kms",Petrol,Third Owner,chennai,1.25 Lakh*
644,Honda,New,Accord 2008-2011 2.4 Elegance A/T,2008,"40,000 kms",Petrol,Second Owner,chennai,6 Lakh*
645,Volkswagen,Polo,1.2 MPI Highline,2014,"70,000 kms",Petrol,Second Owner,chennai,4.8 Lakh*
646,Renault,KWID,RXT,2015,"26,450 kms",Petrol,First Owner,chennai,2.75 Lakh*
647,Hyundai,i10,Sportz 1.1L,2016,"24,647 kms",Petrol,First Owner,chennai,4 Lakh*
648,Maruti,A,Star AT VXI,2011,"66,624 kms",Petrol,Second Owner,chennai,2.3 Lakh*
649,Hyundai,Santro,Xing XP,2003,"82,000 kms",Petrol,Second Owner,chennai,"99,000*"
650,Toyota,Fortuner,2016-2021 2.8 4WD AT BSIV,2017,"36,000 kms",Diesel,First Owner,chennai,30 Lakh*
651,Hyundai,i20,Magna 1.2,2016,"25,000 kms",Petrol,First Owner,chennai,5.45 Lakh*
652,Hyundai,EON,Era Plus,2014,"39,000 kms",Petrol,Second Owner,chennai,2.85 Lakh*
653,BMW,X3,3.0si,2009,"1,35,000 kms",Petrol,First Owner,chennai,8.5 Lakh*
654,Mercedes-Benz,GLE,Class 250d,2017,"18,000 kms",Diesel,First Owner,chennai,50 Lakh*
655,Tata,Nano,Cx BSIII,2011,"50,000 kms",Petrol,Second Owner,chennai,"75,000*"
656,Volvo,S,80 D5,2010,"90,000 kms",Diesel,Second Owner,chennai,8 Lakh*
657,Hyundai,Creta,1.6 CRDi SX Plus,2017,"66,000 kms",Diesel,First Owner,chennai,11.45 Lakh*
658,Volkswagen,Polo,2015-2019 GT TSI,2016,"57,007 kms",Petrol,Second Owner,chennai,6.25 Lakh*
659,Maruti,Ritz,VXI,2010,"70,000 kms",Petrol,Second Owner,chennai,2.75 Lakh*
660,Toyota,Fortuner,4x2 4 Speed AT,2012,"1,10,000 kms",Diesel,Second Owner,chennai,13.5 Lakh*
661,Skoda,Superb,LK 2.0 TDI AT,2019,"14,000 kms",Diesel,First Owner,chennai,31.5 Lakh*
662,Ford,Figo,Petrol Celebration Edition,2013,"80,000 kms",Petrol,First Owner,chennai,2.2 Lakh*
663,Ford,Endeavour,3.2 Titanium AT 4X4,2016,"69,000 kms",Diesel,Second Owner,chennai,24 Lakh*
664,Ford,Endeavour,2.2 Titanium AT 4X2 Sunroof,2018,"40,000 kms",Diesel,First Owner,chennai,26 Lakh*
665,Land,Rover,Range Rover Evoque HSE,2016,"70,000 kms",Diesel,First Owner,chennai,32 Lakh*
666,Skoda,Octavia,Style Plus 1.8 TSI AT,2016,"25,300 kms",Petrol,First Owner,chennai,14 Lakh*
667,Mahindra,XUV500,W6 2WD,2015,"1,00,000 kms",Diesel,First Owner,chennai,11 Lakh*
668,Maruti,Swift,LXI Option,2016,"40,000 kms",Petrol,First Owner,chennai,5.4 Lakh*
669,Maruti,Alto,K10 VXI AGS,2017,"22,000 kms",Petrol,First Owner,chennai,3.9 Lakh*
670,BMW,7,Series 730Ld DPE Signature,2016,"54,000 kms",Diesel,Second Owner,chennai,56.5 Lakh*
671,Hindustan,Motors,Contessa 2.0 DSL,1997,"80,000 kms",Diesel,Second Owner,chennai,3.5 Lakh*
672,Honda,Civic,VX,2019,"4,650 kms",Petrol,First Owner,chennai,17.5 Lakh*
673,Tata,Harrier,XZA Plus AT,2021,"2,500 kms",Diesel,First Owner,chennai,25 Lakh*
674,Land,Rover,Range Rover Evoque 2.0 TD4 SE Dynamic,2016,"45,000 kms",Diesel,First Owner,chennai,35 Lakh*
675,Maruti,Swift,LDI,2010,"67,576 kms",Diesel,First Owner,chennai,3.25 Lakh*
676,Maruti,Eeco,5 Seater AC BSIV,2017,"24,885 kms",Petrol,First Owner,chennai,3.9 Lakh*
677,Maruti,A,Star AT VXI,2012,"55,000 kms",Petrol,First Owner,chennai,2.95 Lakh*
678,Hyundai,i10,Magna,2011,"69,000 kms",Petrol,First Owner,chennai,2.9 Lakh*
679,Ford,EcoSport,Sports,2020,"6,944 kms",Petrol,First Owner,chennai,11.65 Lakh*
680,Tata,Bolt,Quadrajet XE,2018,"35,000 kms",Diesel,First Owner,chennai,5.35 Lakh*
681,Maruti,Wagon,R LXI DUO,2009,"30,000 kms",LPG,First Owner,chennai,2.4 Lakh*
682,Maruti,Celerio,VXI,2016,"23,666 kms",Petrol,First Owner,chennai,3.7 Lakh*
683,Hyundai,i20,Asta (o),2009,"87,521 kms",Petrol,Second Owner,chennai,3.19 Lakh*
684,Maruti,Eeco,5 Seater AC,2018,"57,129 kms",Petrol,First Owner,chennai,3.75 Lakh*
685,Maruti,Swift,Dzire Tour 2012-2018 LDI,2011,"1,27,481 kms",Diesel,First Owner,chennai,3.7 Lakh*
686,Maruti,Swift,Ldi BSIV,2009,"65,000 kms",Diesel,First Owner,chennai,3.25 Lakh*
687,BMW,5,Series 520d M Sport,2017,"60,000 kms",Diesel,First Owner,chennai,33 Lakh*
688,Audi,A4,New 2.0 TDI Multitronic,2011,"68,500 kms",Diesel,Third Owner,chennai,13 Lakh*
689,Hyundai,i20,1.2 Sportz Option,2011,"45,000 kms",Petrol,First Owner,chennai,3.75 Lakh*
690,Skoda,Fabia,1.2 MPI Elegance,2011,"1,26,954 kms",Petrol,First Owner,chennai,2 Lakh*
691,Volkswagen,Jetta,2.0L TDI Highline AT,2014,"82,000 kms",Diesel,First Owner,chennai,10 Lakh*
692,Maruti,Wagon,R LXI,2007,"60,001 kms",Petrol,Second Owner,chennai,1.55 Lakh*
693,Maruti,Omni,5 Seater BSIV,2001,"37,539 kms",Petrol,Third Owner,chennai,"85,000*"
694,BMW,3,Series 320d,2011,"80,000 kms",Diesel,Second Owner,chennai,10.5 Lakh*
695,Renault,Duster,85PS Diesel RxL,2013,"60,000 kms",Diesel,Second Owner,chennai,4.5 Lakh*
696,Maruti,Swift,LXi BSIV,2010,"35,000 kms",Petrol,First Owner,chennai,3 Lakh*
697,Hyundai,i20,Magna Plus,2018,"24,000 kms",Petrol,First Owner,chennai,6.25 Lakh*
698,Toyota,Innova,Crysta 2016-2020 2.8 ZX AT BSIV,2016,"63,523 kms",Diesel,First Owner,chennai,18.3 Lakh*
699,Maruti,Swift,1.3 LXI,2008,"66,000 kms",Petrol,Second Owner,chennai,3 Lakh*
700,Honda,Brio,S MT,2014,"31,000 kms",Petrol,First Owner,chennai,4 Lakh*
701,Maruti,Swift,Dzire VXi,2008,"25,500 kms",Petrol,First Owner,chennai,3.25 Lakh*
702,Maruti,Alto,LXi BSIII,2009,"52,922 kms",Petrol,First Owner,chennai,1.7 Lakh*
703,Honda,WR-V,i-VTEC VX,2017,"32,000 kms",Petrol,Second Owner,chennai,7.4 Lakh*
704,Honda,Jazz,1.2 VX i VTEC,2016,"62,576 kms",Petrol,First Owner,chennai,5.75 Lakh*
705,Hyundai,Getz,1.3 GVS,2009,"62,208 kms",Petrol,Second Owner,chennai,1.75 Lakh*
706,Maruti,Ertiga,ZDI,2012,"1,30,000 kms",Diesel,First Owner,chennai,5.4 Lakh*
707,Skoda,Octavia,Classic 1.9 TDI MT,2007,"1,72,500 kms",Diesel,Third Owner,chennai,1.75 Lakh*
708,Hyundai,Grand,i10 AT Asta,2015,"60,000 kms",Petrol,First Owner,chennai,4.5 Lakh*
709,Ford,Ecosport,1.5 DV5 MT Titanium,2015,"8,065 kms",Diesel,First Owner,chennai,6 Lakh*
710,Ford,Aspire,1.2 Ti-VCT Ambiente,2016,"84,669 kms",Petrol,First Owner,chennai,3.6 Lakh*
711,Toyota,Qualis,FS B6,2001,"1,50,000 kms",Diesel,Second Owner,chennai,1.9 Lakh*
712,Hyundai,i10,Sportz 1.2 AT,2012,"73,004 kms",Petrol,First Owner,chennai,3.45 Lakh*
713,Hyundai,i10,Magna 1.2,2008,"1,09,540 kms",Petrol,First Owner,chennai,2.1 Lakh*
714,Maruti,Ritz,VXI,2013,"1,02,616 kms",Petrol,First Owner,chennai,2.7 Lakh*
715,Maruti,Baleno,Delta,2016,"43,277 kms",Petrol,First Owner,chennai,5.45 Lakh*
716,Ford,Figo,Petrol ZXI,2010,"65,000 kms",Petrol,First Owner,chennai,2.65 Lakh*
717,Maruti,SX4,ZXI AT,2010,"70,100 kms",Petrol,Second Owner,chennai,3.09 Lakh*
718,Hyundai,Santro,Asta BSIV,2018,"11,000 kms",Petrol,First Owner,chennai,5.2 Lakh*
719,Toyota,Innova,Crysta 2016-2020 2.4 VX MT 8S BSIV,2016,"77,000 kms",Diesel,First Owner,chennai,17.5 Lakh*
720,Nissan,Micra,Diesel XL,2017,"84,000 kms",Diesel,First Owner,chennai,4.15 Lakh*
721,Renault,Lodgy,85PS RxZ,2015,"90,000 kms",Diesel,Second Owner,chennai,6.15 Lakh*
722,Maruti,Zen,LX,1997,"40,000 kms",Petrol,First Owner,chennai,1.25 Lakh*
723,Honda,City,i VTEC V,2017,"36,735 kms",Petrol,First Owner,chennai,8.3 Lakh*
724,Maruti,Eeco,7 Seater STD,2020,"15,000 kms",Petrol,First Owner,chennai,4.85 Lakh*
725,Toyota,Innova,2.5 GX (Diesel) 7 Seater,2016,"90,000 kms",Diesel,First Owner,chennai,14.85 Lakh*
726,Maruti,Celerio,VXI AT,2016,"16,000 kms",Petrol,First Owner,chennai,4.3 Lakh*
727,Maruti,Swift,Dzire AMT ZDI,2016,"42,000 kms",Diesel,First Owner,chennai,7.1 Lakh*
728,Maruti,Swift,VDI,2012,"1,14,000 kms",Diesel,First Owner,chennai,4.25 Lakh*
729,Ford,Ecosport,1.5 DV5 MT Titanium,2014,"58,000 kms",Diesel,Second Owner,chennai,6.35 Lakh*
730,Mahindra,TUV,300 T8,2016,"47,000 kms",Diesel,First Owner,chennai,7.85 Lakh*
731,Datsun,GO,Plus T BSIV,2017,"14,000 kms",Petrol,First Owner,chennai,4.6 Lakh*
732,Datsun,GO,T BSIV,2014,"22,000 kms",Petrol,First Owner,chennai,3.25 Lakh*
733,Hyundai,Grand,i10 CRDi Asta,2016,"49,000 kms",Diesel,First Owner,chennai,5.45 Lakh*
