,Brand,Model,Variant,Manufacturing_year,Driven_kilometers,Fuel,number_of_owners,location,Price
238,Volkswagen,Polo,2015-2019 GT TSI,2017,"45,000 kms",Petrol,Second Owner,Banglore,8.1 Lakh*
239,Mercedes-Benz,GLS,2016-2020 350d Grand Edition,2018,"42,500 kms",Diesel,First Owner,Banglore,72.5 Lakh*
240,Volvo,S60,D4 KINETIC,2014,"75,000 kms",Diesel,Second Owner,Banglore,13.95 Lakh*
241,Volkswagen,Polo,2015-2019 GT TSI,2017,"38,000 kms",Petrol,First Owner,Banglore,8 Lakh*
242,Hyundai,EON,Sportz,2013,"37,700 kms",Petrol,Second Owner,Banglore,2.7 Lakh*
243,Maruti,Vitara,Brezza VDi Option,2018,"68,000 kms",Diesel,First Owner,Banglore,8.9 Lakh*
244,Hyundai,Grand,AT Asta,2015,"26,776 Kms",Petrol,2nd Owner,Banglore,"₹ 4,97,500"
245,Maruti,Wagon,VXI,2014,"34,986 Kms",Petrol,1st Owner,Banglore,"₹ 3,97,500"
246,Skoda,Rapid,1.5 TDI AT Ambition,2016,"80,000 kms",Diesel,First Owner,Banglore,6.5 Lakh*
247,Ford,EcoSport,1.5 Diesel Titanium BSIV,2017,"81,000 kms",Diesel,Second Owner,Banglore,7.85 Lakh*
248,Hyundai,Creta,1.6 VTVT SX Plus,2017,"65,000 kms",Petrol,First Owner,Banglore,11.5 Lakh*
249,Hyundai,Grand,i10 Asta Option AT,2017,"8,776 kms",Petrol,First Owner,Banglore,6.95 Lakh*
250,Mahindra,XUV500,W4,2015,"1,29,495 kms",Diesel,Second Owner,Banglore,8.25 Lakh*
251,Hyundai,Getz,1.5 CRDi GVS,2008,"76,900 kms",Diesel,First Owner,Banglore,2.85 Lakh*
252,Maruti,Alto,LXi,2012,"65,600 kms",Petrol,First Owner,Banglore,2.75 Lakh*
253,Hyundai,Accent,GLE 1,2008,"62,000 kms",Petrol,Second Owner,Banglore,2.1 Lakh*
254,Honda,City,1.5 V MT Sunroof,2012,"62,000 kms",Petrol,First Owner,Banglore,5.55 Lakh*
255,Hyundai,Creta,1.6 CRDi SX,2017,"51,000 kms",Diesel,First Owner,Banglore,13 Lakh*
256,Maruti,Swift,VVT VXI,2016,"70,000 kms",Petrol,First Owner,Banglore,5.5 Lakh*
257,Ford,Aspire,1.5 TDCi Titanium,2017,"23,623 kms",Diesel,First Owner,Banglore,6.85 Lakh*
258,Toyota,Innova,Crysta 2016-2020 2.8 ZX AT BSIV,2019,"22,000 kms",Diesel,First Owner,Banglore,24.5 Lakh*
259,Maruti,Swift,Lxi BSIII,2007,"54,000 kms",Petrol,Second Owner,Banglore,2.75 Lakh*
260,Mahindra,Bolero,VLX 2WD BSIII,2011,"85,400 kms",Diesel,Third Owner,Banglore,4.25 Lakh*
261,Toyota,Innova,Crysta 2016-2020 2.8 ZX AT BSIV,2017,"1,38,000 kms",Diesel,First Owner,Banglore,20 Lakh*
262,Maruti,Ertiga,VXI ABS,2015,"77,000 kms",Petrol,Second Owner,Banglore,6.75 Lakh*
263,Toyota,Innova,Crysta 2016-2020 2.8 ZX AT BSIV,2018,"44,000 kms",Diesel,First Owner,Banglore,25.5 Lakh*
264,Honda,Amaze,SX i-DTEC,2014,"77,000 kms",Diesel,Second Owner,Banglore,4.25 Lakh*
265,Ford,Figo,Diesel Titanium,2011,"77,000 kms",Diesel,First Owner,Banglore,3.5 Lakh*
266,Hyundai,Xcent,1.2 VTVT S AT,2018,"10,000 kms",Petrol,First Owner,Banglore,6.4 Lakh*
267,Audi,A6,2.0 TDI Premium Plus,2011,"68,000 kms",Diesel,Second Owner,Banglore,16.5 Lakh*
268,Ford,Figo,Diesel Titanium,2010,"72,000 kms",Diesel,First Owner,Banglore,2.45 Lakh*
269,Hyundai,Verna,1.6 SX,2013,"99,542 kms",Diesel,First Owner,Banglore,6.25 Lakh*
270,Mahindra,XUV500,W6 2WD,2014,"65,128 kms",Diesel,Third Owner,Banglore,8.45 Lakh*
271,Toyota,Land,Cruiser 2009-2020 VX Premium,2013,"2,29,000 kms",Diesel,First Owner,Banglore,59.9 Lakh*
272,Maruti,Alto,800 LXI Optional,2017,"43,000 kms",Petrol,First Owner,Banglore,3.5 Lakh*
273,Mercedes-Benz,E-Class,E270 CDI,2004,"99,000 kms",Diesel,Second Owner,Banglore,9.5 Lakh*
274,Hyundai,Grand,i10 Asta Option AT,2016,"39,000 kms",Petrol,Second Owner,Banglore,6 Lakh*
275,Maruti,Swift,VXI,2010,"37,471 kms",Petrol,First Owner,Banglore,3.57 Lakh*
276,Volkswagen,Vento,1.5 TDI Highline AT,2015,"57,000 kms",Diesel,Second Owner,Banglore,6.4 Lakh*
277,Mahindra,XUV500,R W10 FWD,2015,"80,000 kms",Diesel,Second Owner,Banglore,13 Lakh*
278,Tata,Tiago,1.2 Revotron XZ,2018,"25,000 kms",Petrol,First Owner,Banglore,5.3 Lakh*
279,Volkswagen,Polo,1.2 MPI Highline,2015,"25,000 kms",Petrol,First Owner,Banglore,5.2 Lakh*
280,Hyundai,Verna,1.6 SX,2012,"1,00,000 kms",Diesel,Second Owner,Banglore,4.6 Lakh*
281,Hyundai,i20,1.2 Magna,2010,"1,10,000 kms",Petrol,First Owner,Banglore,3.5 Lakh*
282,Toyota,Platinum,Etios 1.4 GD,2019,"70,000 kms",Diesel,Second Owner,Banglore,7.5 Lakh*
283,Audi,Q5,3.0 TDI Quattro,2011,"1,20,000 kms",Diesel,Second Owner,Banglore,15.5 Lakh*
284,Renault,KWID,1.0 RXT AMT,2018,"18,392 Kms",Petrol,2nd Owner,Banglore,"₹ 4,64,000"
285,Maruti,Celerio,VXi AMT,2020,"1,390 kms",Petrol,First Owner,Banglore,6 Lakh*
286,Mahindra,XUV500,W4,2014,"1,02,000 kms",Diesel,Second Owner,Banglore,8.25 Lakh*
287,Hyundai,Grand,i10 1.2 Kappa Sportz BSIV,2017,"30,000 kms",Petrol,First Owner,Banglore,5.5 Lakh*
288,Toyota,Innova,Crysta 2016-2020 2.8 GX AT BSIV,2018,"27,000 kms",Diesel,Second Owner,Banglore,18.75 Lakh*
289,Nissan,Micra,Diesel XV,2011,"68,300 kms",Diesel,First Owner,Banglore,3.29 Lakh*
290,Honda,Civic,1.8 V AT,2011,"71,675 kms",Petrol,Second Owner,Banglore,5.65 Lakh*
291,Hyundai,Grand,i10 1.2 Kappa Sportz BSIV,2019,"5,020 kms",Petrol,First Owner,Banglore,6.5 Lakh*
292,Ford,Endeavour,3.0L AT 4x2,2011,"39,200 kms",Diesel,First Owner,Banglore,10.75 Lakh*
293,Maruti,Baleno,Zeta Automatic,2018,"20,580 kms",Petrol,First Owner,Banglore,7.25 Lakh*
294,Hyundai,Grand,i10 1.2 Kappa Sportz BSIV,2018,"25,353 kms",Petrol,First Owner,Banglore,6.05 Lakh*
295,Maruti,Wagon,R VXI Minor,2012,"58,700 kms",Petrol,First Owner,Banglore,3.45 Lakh*
296,Maruti,Vitara,Brezza ZDi Plus AMT,2018,"38,000 kms",Diesel,First Owner,Banglore,10.75 Lakh*
297,Maruti,Swift,Dzire VXI 1.2 BS IV,2018,"24,459 kms",Petrol,First Owner,Banglore,6.89 Lakh*
298,Toyota,Fortuner,3.0 Diesel,2009,"1,94,000 kms",Diesel,Second Owner,Banglore,10.85 Lakh*
299,Hyundai,Santa,Fe 2WD MT,2014,"72,468 kms",Diesel,First Owner,Banglore,13 Lakh*
300,Maruti,Swift,VDI,2019,"21,000 kms",Diesel,First Owner,Banglore,7.75 Lakh*
301,Hyundai,i20,Magna 1.4 CRDi,2016,"89,932 kms",Diesel,First Owner,Banglore,6 Lakh*
302,Datsun,GO,T,2016,"44,682 kms",Petrol,First Owner,Banglore,3.75 Lakh*
303,Maruti,Swift,AMT ZDI,2018,"56,000 kms",Diesel,First Owner,Banglore,7.85 Lakh*
304,Tata,Tiago,1.2 Revotron XZ,2018,"25,000 kms",Petrol,Second Owner,Banglore,5.15 Lakh*
305,Mercedes-Benz,E-Class,E250 CDI Blue Efficiency,2010,"85,000 kms",Diesel,First Owner,Banglore,9.75 Lakh*
306,Renault,KWID,1.0 RXT AMT,2017,"12,413 Kms",Petrol,2nd Owner,Banglore,"₹ 4,46,000"
307,Jeep,Compass,2.0 Limited,2018,"60,000 kms",Diesel,First Owner,Banglore,17.45 Lakh*
308,Maruti,Ertiga,ZDI,2015,"59,000 kms",Diesel,First Owner,Banglore,7.95 Lakh*
309,Maruti,Swift,Dzire VXI,2013,"35,949 kms",Petrol,First Owner,Banglore,4.84 Lakh*
310,Maruti,Celerio,VXI AT,2015,"17,042 kms",Petrol,First Owner,Banglore,4.45 Lakh*
311,Toyota,Innova,Crysta 2016-2020 2.4 G Plus MT 8 STR,2019,"15,000 kms",Diesel,First Owner,Banglore,19.5 Lakh*
312,Hyundai,i10,Magna AT,2009,"68,357 kms",Petrol,Second Owner,Banglore,2.9 Lakh*
313,Maruti,Alto,LXi,2007,"45,214 kms",Petrol,First Owner,Banglore,2 Lakh*
314,Skoda,Octavia,Elegance 2.0 TDI AT,2015,"1,10,200 kms",Diesel,First Owner,Banglore,12.25 Lakh*
315,Honda,Brio,S MT,2012,"59,753 kms",Petrol,First Owner,Banglore,3.5 Lakh*
316,Honda,CR-V,RVi AT,2007,"83,009 kms",Petrol,Third Owner,Banglore,5 Lakh*
317,Hyundai,i10,Sportz 1.2 AT,2012,"26,548 kms",Petrol,First Owner,Banglore,3.5 Lakh*
318,Mahindra,Xylo,E8,2012,"75,000 kms",Diesel,Second Owner,Banglore,5.95 Lakh*
319,Tata,Nano,XT,2016,"37,000 kms",Petrol,First Owner,Banglore,2.4 Lakh*
320,Maruti,Ertiga,ZXI Petrol,2020,"10,000 kms",Petrol,First Owner,Banglore,10.5 Lakh*
321,Datsun,GO,T Option,2016,"51,000 kms",Petrol,First Owner,Banglore,3.1 Lakh*
322,Mahindra,XUV500,W6 2WD,2014,"70,000 kms",Diesel,First Owner,Banglore,8.75 Lakh*
323,Maruti,Eeco,5 Seater AC BSIV,2017,"25,700 kms",Petrol,Second Owner,Banglore,3.8 Lakh*
324,Hyundai,i10,Sportz AT,2010,"60,000 kms",Petrol,Third Owner,Banglore,2.8 Lakh*
325,Volkswagen,Polo,GT TSI,2014,"23,000 kms",Petrol,First Owner,Banglore,6.75 Lakh*
326,Toyota,Fortuner,2016-2021 2.8 2WD MT BSIV,2019,"23,000 kms",Diesel,First Owner,Banglore,34 Lakh*
327,Maruti,Alto,LXi,2010,"20,000 kms",Petrol,First Owner,Banglore,2.25 Lakh*
328,Hyundai,EON,Magna Plus,2017,"15,998 Kms",Petrol,1st Owner,Banglore,"₹ 3,77,500"
329,Maruti,Swift,VXI BSIV,2019,"11,443 Kms",Petrol,1st Owner,Banglore,"₹ 6,77,000"
330,BMW,X1,sDrive20d,2012,"74,500 kms",Diesel,Second Owner,Banglore,13.75 Lakh*
331,Hyundai,Xcent,1.2 Kappa SX Option,2016,"44,000 kms",Petrol,First Owner,Banglore,5.2 Lakh*
332,Maruti,Ciaz,1.3 Alpha,2017,"45,645 Kms",Diesel,1st Owner,Banglore,"₹ 7,80,500"
333,Renault,KWID,1.0 RXT AMT,2018,"21,565 Kms",Petrol,1st Owner,Banglore,"₹ 4,53,000"
334,Maruti,Alto,2010-2014 VXI,2012,"31,316 Kms",Petrol,1st Owner,Banglore,"₹ 2,81,000"
335,Hyundai,Grand,1.2 Kappa Asta,2017,"41,894 Kms",Petrol,1st Owner,Banglore,"₹ 5,59,000"
336,Volkswagen,Polo,GT TSI,2014,"63,000 kms",Petrol,First Owner,Banglore,6.45 Lakh*
337,Maruti,Swift,VXI,2011,"73,991 Kms",Petrol,1st Owner,Banglore,"₹ 3,79,500"
338,Hyundai,Verna,1.6 SX VTVT (O),2012,"78,535 kms",Petrol,Second Owner,Banglore,4.8 Lakh*
339,Honda,Jazz,Select Edition,2011,"76,000 kms",Petrol,First Owner,Banglore,3.55 Lakh*
340,Maruti,Baleno,1.3 Alpha,2017,"61,578 Kms",Diesel,1st Owner,Banglore,"₹ 7,23,500"
341,Hyundai,i10,Sportz AT,2010,"60,000 kms",Petrol,First Owner,Banglore,3.25 Lakh*
342,Maruti,Celerio,ZXI,2018,"17,247 Kms",Petrol,1st Owner,Banglore,"₹ 5,07,000"
343,Toyota,Innova,2.0 VX 7 Seater,2005,"98,700 kms",Petrol,Fourth & Above Owner,Banglore,3.5 Lakh*
344,Maruti,Swift,VXi,2009,"33,506 Kms",Petrol,1st Owner,Banglore,"₹ 3,64,500"
345,Skoda,Rapid,1.5 TDI Elegance Plus,2014,"67,800 kms",Diesel,Second Owner,Banglore,6 Lakh*
346,Honda,Civic,1.8 S MT,2009,"1,20,000 kms",Petrol,Fourth & Above Owner,Banglore,3.2 Lakh*
347,Honda,Jazz,V,2017,"37,000 kms",Petrol,First Owner,Banglore,6.9 Lakh*
348,Hyundai,Santro,Xing XP,2007,"1,00,000 kms",Petrol,First Owner,Banglore,2 Lakh*
349,BMW,5,Series 520d Luxury Line,2013,"60,000 kms",Diesel,Second Owner,Banglore,18.5 Lakh*
350,Maruti,Swift,Dzire VXi,2010,"60,000 kms",Petrol,Second Owner,Banglore,3.3 Lakh*
351,Toyota,Yaris,V BSIV,2018,"6,495 kms",Petrol,First Owner,Banglore,11.5 Lakh*
352,Honda,Jazz,VX CVT,2018,"50,897 kms",Petrol,Second Owner,Banglore,7.5 Lakh*
353,BMW,5,Series 530d Sedan 3.0,2009,"1,10,572 kms",Diesel,Second Owner,Banglore,11.5 Lakh*
354,Maruti,Swift,VXI,2010,"66,749 Kms",Petrol,2nd Owner,Banglore,"₹ 3,71,000"
355,Honda,Jazz,V,2016,"42,010 Kms",Petrol,2nd Owner,Banglore,"₹ 5,78,000"
356,Hyundai,Creta,1.6 CRDi SX,2019,"16,000 kms",Diesel,First Owner,Banglore,14.85 Lakh*
357,Honda,Jazz,VX CVT,2018,"19,741 kms",Petrol,First Owner,Banglore,8.4 Lakh*
358,Renault,KWID,1.0 RXT Opt,2018,"46,527 Kms",Petrol,1st Owner,Banglore,"₹ 3,96,000"
359,Toyota,Innova,Crysta 2016-2020 2.4 GX MT,2017,"52,000 kms",Diesel,First Owner,Banglore,17.85 Lakh*
360,Honda,Amaze,VX i-Vtech,2013,"32,936 kms",Petrol,First Owner,Banglore,4.4 Lakh*
361,Toyota,Innova,2.5 VX (Diesel) 8 Seater,2012,"78,000 kms",Diesel,First Owner,Banglore,10.9 Lakh*
362,Volkswagen,Polo,GT 1.5 TDI,2015,"60,000 kms",Diesel,First Owner,Banglore,5.95 Lakh*
363,Toyota,Corolla,Altis G MT,2014,"60,000 kms",Petrol,First Owner,Banglore,9.9 Lakh*
364,Mercedes-Benz,M-Class,ML 350 4Matic,2011,"1,10,000 kms",Diesel,Second Owner,Banglore,12 Lakh*
365,Mahindra,Scorpio,2009-2014 SLE 7S BSIV,2011,"97,000 kms",Diesel,First Owner,Banglore,5.75 Lakh*
366,Volkswagen,Ameo,1.5 TDI Highline AT,2016,"41,189 kms",Diesel,First Owner,Banglore,6.95 Lakh*
367,Honda,City,1.5 S MT,2009,"73,800 Kms",Petrol,2nd Owner,Banglore,"₹ 3,36,000"
368,Hyundai,Grand,1.2 Kappa Asta,2017,"13,136 Kms",Petrol,1st Owner,Banglore,"₹ 6,20,000"
369,Hyundai,EON,Era Plus,2016,"37,000 kms",Petrol,First Owner,Banglore,3.45 Lakh*
370,Maruti,Swift,Dzire VXi,2008,"75,000 kms",Petrol,First Owner,Banglore,2.55 Lakh*
371,Mahindra,Scorpio,2009-2014 SLE 7S BSIV,2012,"94,000 kms",Diesel,First Owner,Banglore,6.35 Lakh*
372,Renault,KWID,AMT RXL,2017,"14,071 Kms",Petrol,1st Owner,Banglore,"₹ 3,98,000"
373,Maruti,Eeco,5 Seater AC BSIV,2014,"35,000 kms",Petrol,First Owner,Banglore,3.5 Lakh*
374,Honda,Mobilio,RS i DTEC,2015,"60,698 kms",Diesel,First Owner,Banglore,6.75 Lakh*
375,Maruti,Ignis,Alpha AMT,2018,"28,000 kms",Petrol,First Owner,Banglore,6.95 Lakh*
376,Hyundai,i20,1.2 Sportz,2012,"60,000 kms",Petrol,Second Owner,Banglore,3.2 Lakh*
377,Mercedes-Benz,B,Class B180 CDI,2014,"46,000 kms",Diesel,Second Owner,Banglore,14.75 Lakh*
378,Honda,Amaze,VX i-Vtech,2015,"18,625 Kms",Petrol,2nd Owner,Banglore,"₹ 4,84,000"
379,Maruti,Swift,Vdi BSIII,2010,"69,000 kms",Diesel,Second Owner,Banglore,3.15 Lakh*
380,Honda,Jazz,1.2 V i VTEC,2015,"50,000 kms",Petrol,Second Owner,Banglore,5.3 Lakh*
381,Ford,Figo,Diesel ZXI,2012,"70,000 kms",Diesel,First Owner,Banglore,3.2 Lakh*
382,Ford,Figo,Diesel LXI,2014,"53,553 kms",Diesel,First Owner,Banglore,3.85 Lakh*
383,Maruti,Wagon,R VXI AMT,2017,"23,933 kms",Petrol,Second Owner,Banglore,5.15 Lakh*
384,Mahindra,Marazzo,M6,2019,"22,000 kms",Diesel,First Owner,Banglore,12.73 Lakh*
385,Toyota,Fortuner,3.0 Diesel,2011,"1,66,667 kms",Diesel,Second Owner,Banglore,12 Lakh*
386,Mahindra,XUV500,W8 2WD,2012,"92,000 kms",Diesel,Second Owner,Banglore,7.75 Lakh*
387,BMW,3,Series 320d Luxury Line,2020,"4,000 kms",Diesel,First Owner,Banglore,48 Lakh*
388,Chevrolet,Beat,LS,2010,"68,000 kms",Petrol,First Owner,Banglore,2.34 Lakh*
389,Skoda,Rapid,1.6 MPI Style BSIV,2017,"36,000 kms",Petrol,First Owner,Banglore,9.05 Lakh*
390,Volkswagen,Polo,GT TDI,2015,"52,000 kms",Diesel,Second Owner,Banglore,6.25 Lakh*
391,Maruti,Alto,LXi,2012,"49,310 Kms",Petrol,1st Owner,Banglore,"₹ 2,62,000"
392,Honda,Jazz,1.2 S i VTEC,2015,"29,107 Kms",Petrol,1st Owner,Banglore,"₹ 5,31,000"
393,Maruti,Baleno,1.2 CVT Zeta,2017,"71,318 Kms",Petrol,2nd Owner,Banglore,"₹ 5,94,000"
394,Maruti,Alto,LXi BSIII,2009,"1,20,000 kms",Petrol,First Owner,Banglore,1.75 Lakh*
395,Hyundai,i20,Asta 1.4 CRDi,2014,"65,000 kms",Diesel,First Owner,Banglore,5.91 Lakh*
396,Renault,KWID,1.0 RXT 02 Anniversary Edition,2018,"25,772 Kms",Petrol,1st Owner,Banglore,"₹ 4,04,500"
397,Maruti,Swift,VXI,2011,"24,855 kms",Petrol,First Owner,Banglore,4.09 Lakh*
398,Tata,Zest,Revotron 1.2T XMS,2015,"57,000 kms",Petrol,First Owner,Banglore,3.8 Lakh*
399,Honda,Civic,1.8 V MT,2007,"1,09,000 kms",Petrol,Second Owner,Banglore,3.25 Lakh*
400,Toyota,Fortuner,2016-2021 2.8 2WD MT BSIV,2018,"26,819 kms",Diesel,First Owner,Banglore,33 Lakh*
401,Hyundai,Creta,1.6 SX Option,2018,"19,219 kms",Petrol,First Owner,Banglore,13.75 Lakh*
402,BMW,X1,sDrive20d,2014,"80,151 kms",Diesel,Second Owner,Banglore,13.25 Lakh*
403,Hyundai,Santro,Magna BSIV,2019,"8,808 kms",Petrol,First Owner,Banglore,5.6 Lakh*
404,Tata,Sumo,Gold FX BSIII,2012,"99,000 kms",Diesel,Second Owner,Banglore,3.95 Lakh*
405,Mahindra,XUV300,W8,2019,"16,345 kms",Petrol,First Owner,Banglore,11.45 Lakh*
406,Toyota,Innova,2.5 E,2006,"1,74,902 kms",Diesel,First Owner,Banglore,5.5 Lakh*
407,Honda,Brio,S MT,2014,"49,019 kms",Petrol,Second Owner,Banglore,4.5 Lakh*
408,Ford,Endeavour,3.0L 4X4 AT,2011,"67,000 kms",Diesel,Second Owner,Banglore,8.85 Lakh*
409,Toyota,Innova,2.0 V,2006,"1,26,320 kms",Petrol,First Owner,Banglore,4.75 Lakh*
410,Maruti,Wagon,VXI BS IV,2017,"28,512 Kms",Petrol,2nd Owner,Banglore,"₹ 4,84,000"
411,Hyundai,i10,Magna,2011,"48,887 kms",Petrol,First Owner,Banglore,3.35 Lakh*
412,Volkswagen,Vento,1.2 TSI Highline AT,2015,"48,981 kms",Petrol,First Owner,Banglore,7.25 Lakh*
413,Hyundai,i20,1.2 Magna,2011,"60,000 kms",Petrol,Second Owner,Banglore,3.9 Lakh*
414,Maruti,Baleno,Alpha 1.3,2016,"44,000 kms",Diesel,First Owner,Banglore,7.45 Lakh*
415,Mahindra,KUV100,NXT G80 K8 5Str BSIV,2018,"10,000 kms",Petrol,First Owner,Banglore,6 Lakh*
416,Honda,CR-V,2.4 MT,2008,"1,28,795 kms",Petrol,Third Owner,Banglore,6.35 Lakh*
417,Maruti,Celerio,X ZXI BSIV,2018,"16,922 kms",Petrol,First Owner,Banglore,6.25 Lakh*
418,Honda,Jazz,VX CVT,2019,"5,000 kms",Petrol,First Owner,Banglore,8.2 Lakh*
419,Audi,Q7,2006-2020 3.0 TDI Quattro Premium Plus,2013,"54,234 kms",Diesel,Second Owner,Banglore,26.4 Lakh*
420,Hyundai,EON,Magna Plus,2014,"58,000 kms",Petrol,Second Owner,Banglore,3.2 Lakh*
421,Mercedes-Benz,C-Class,220 CDI MT,2006,"1,00,000 kms",Diesel,First Owner,Banglore,6.75 Lakh*
422,Toyota,Fortuner,3.0 Diesel,2011,"1,06,365 kms",Diesel,Third Owner,Banglore,13.5 Lakh*
423,Tata,Indica,DLS,2007,"70,000 kms",Diesel,Second Owner,Banglore,1.35 Lakh*
424,Mahindra,XUV500,W8 2WD,2014,"1,01,395 kms",Diesel,Second Owner,Banglore,8.6 Lakh*
425,Hyundai,Santro,GL Plus,2013,"10,993 Kms",Petrol,2nd Owner,Banglore,"₹ 2,99,000"
426,Maruti,Swift,VXI,2014,"86,857 Kms",Petrol,1st Owner,Banglore,"₹ 4,90,000"
427,Audi,A6,2.0 TDI Premium Plus,2012,"74,000 kms",Diesel,Third Owner,Banglore,12 Lakh*
428,BMW,Z4,35i DPT,2013,"18,000 kms",Petrol,Second Owner,Banglore,34.5 Lakh*
429,Ford,Endeavour,3.2 Titanium AT 4X4,2017,"53,000 kms",Diesel,First Owner,Banglore,29.9 Lakh*
430,Volkswagen,Jetta,2.0L TDI Comfortline,2011,"1,10,000 kms",Diesel,Second Owner,Banglore,6 Lakh*
431,Porsche,Cayman,S Tiptronic,2011,"9,500 kms",Petrol,First Owner,Banglore,42 Lakh*
432,Jaguar,XF,3.0 Litre S Premium Luxury,2012,"1,01,000 kms",Diesel,First Owner,Banglore,19.5 Lakh*
433,Hyundai,i10,Sportz,2012,"47,437 Kms",Petrol,2nd Owner,Banglore,"₹ 3,19,000"
434,Maruti,Baleno,Delta Automatic,2017,"51,792 kms",Petrol,Second Owner,Banglore,6 Lakh*
435,Ford,Endeavour,4x2 XLT,2012,"93,000 kms",Diesel,Second Owner,Banglore,9.25 Lakh*
436,Toyota,Fortuner,4x2 MT TRD Sportivo,2014,"1,65,000 kms",Diesel,Second Owner,Banglore,16.9 Lakh*
437,Toyota,Innova,2.5 V Diesel 8-seater,2009,"1,72,353 kms",Diesel,First Owner,Banglore,7.5 Lakh*
438,Hyundai,i10,Sportz,2010,"24,000 kms",Petrol,First Owner,Banglore,3.5 Lakh*
439,Honda,City,1.5 S MT,2010,"53,000 kms",Petrol,Third Owner,Banglore,3.55 Lakh*
440,Maruti,Swift,ZDI BSIV,2015,"1,00,000 kms",Diesel,First Owner,Banglore,5.8 Lakh*
441,Volvo,S,80 D3 Summum,2007,"83,000 kms",Diesel,First Owner,Banglore,8 Lakh*
442,Honda,Brio,V MT,2014,"35,000 kms",Petrol,Second Owner,Banglore,4.2 Lakh*
443,Hyundai,i20,1.2 Sportz,2010,"88,500 kms",Petrol,First Owner,Banglore,3.2 Lakh*
444,Datsun,GO,A,2017,"70,000 kms",Petrol,First Owner,Banglore,4 Lakh*
445,Maruti,Celerio,VDi,2016,"40,000 kms",Diesel,First Owner,Banglore,4.25 Lakh*
446,Mahindra,XUV500,W10 2WD,2017,"25,546 kms",Diesel,First Owner,Banglore,16.75 Lakh*
447,Ford,EcoSport,1.5 Diesel Titanium BSIV,2016,"62,000 kms",Diesel,First Owner,Banglore,8.5 Lakh*
448,Mercedes-Benz,A,Class A180 Sport,2013,"47,000 kms",Petrol,Second Owner,Banglore,14.5 Lakh*
449,Ford,Figo,Diesel ZXI,2012,"72,000 kms",Diesel,Second Owner,Banglore,2.7 Lakh*
450,Hyundai,Verna,CRDi 1.6 SX Option,2018,"24,000 kms",Diesel,First Owner,Banglore,13.5 Lakh*
451,Ford,Fiesta,1.6 Duratec S,2006,"70,000 kms",Petrol,Third Owner,Banglore,1.8 Lakh*
452,Hyundai,i20,Active 1.2 SX with AVN,2016,"16,000 kms",Petrol,First Owner,Banglore,7 Lakh*
453,Maruti,Swift,Dzire Tour S,2016,"1,10,000 kms",CNG,First Owner,Banglore,4 Lakh*
454,Maruti,Swift,AMT VXI,2018,"16,500 kms",Petrol,First Owner,Banglore,6.66 Lakh*
455,Mercedes-Benz,E-Class,Expression E 220 d BSIV,2019,"2,500 kms",Diesel,First Owner,Banglore,63 Lakh*
456,Ford,Figo,Diesel Titanium,2012,"77,000 kms",Diesel,Second Owner,Banglore,3.28 Lakh*
457,Renault,Fluence,2.0,2011,"36,000 kms",Petrol,Second Owner,Banglore,5.45 Lakh*
458,Tata,Indica,Vista Aura 1.2 Safire,2009,"65,000 kms",Petrol,Second Owner,Banglore,1.85 Lakh*
459,Mercedes-Benz,CLA,200 CDI Sport,2018,"5,000 kms",Diesel,First Owner,Banglore,34.5 Lakh*
460,Maruti,Baleno,Zeta CVT,2016,"22,708 kms",Petrol,First Owner,Banglore,7.75 Lakh*
461,Toyota,Fortuner,3.0 Diesel,2011,"1,84,435 kms",Diesel,First Owner,Banglore,12 Lakh*
462,Mahindra,XUV500,W8 1.99 mHawk,2015,"83,339 kms",Diesel,Second Owner,Banglore,10.95 Lakh*
463,Audi,Q3,35 TDI Quattro Premium Plus,2017,"58,000 kms",Diesel,First Owner,Banglore,28.4 Lakh*
464,Mahindra,XUV500,W10 AWD,2018,"57,100 kms",Diesel,First Owner,Banglore,17.5 Lakh*
465,Hyundai,i10,Sportz,2010,"78,000 kms",Petrol,First Owner,Banglore,3.1 Lakh*
466,Chevrolet,Beat,Diesel LT,2012,"88,941 kms",Diesel,Second Owner,Banglore,2.85 Lakh*
467,Maruti,Alto,VXI,2018,"23,014 Kms",Petrol,1st Owner,Banglore,"₹ 4,04,500"
468,Maruti,Wagon,VXI,2017,"24,925 Kms",Petrol,1st Owner,Banglore,"₹ 4,72,000"
469,Maruti,Swift,VDI,2013,"74,444 Kms",Diesel,1st Owner,Banglore,"₹ 5,08,000"
470,Volkswagen,Vento,1.5 TDI Highline,2014,"88,000 kms",Diesel,Second Owner,Banglore,5.85 Lakh*
471,Volkswagen,Polo,2015-2019 GT TSI,2017,"29,000 kms",Petrol,First Owner,Banglore,9.25 Lakh*
472,Volkswagen,Jetta,2.0L TDI Highline AT,2015,"54,579 kms",Diesel,First Owner,Banglore,13.85 Lakh*
473,Hyundai,i20,2015-2017 Asta Option 1.2,2016,"74,000 kms",Petrol,Second Owner,Banglore,6.65 Lakh*
474,Hyundai,i20,1.2 Sportz,2012,"78,000 kms",Petrol,Second Owner,Banglore,4.35 Lakh*
475,Jaguar,XF,3.0 Litre S Premium Luxury,2014,"30,000 kms",Diesel,First Owner,Banglore,35 Lakh*
476,Maruti,Swift,Dzire ZDI Plus,2017,"29,945 kms",Diesel,First Owner,Banglore,7.99 Lakh*
